NAME,LNG,LAT
NORTH KIPLING PARK,-79.58476009,43.75217508
NORTH MIMICO VALLEY PARK,-79.60385659,43.69903154
NORTH PARK (NORTH YORK),-79.47396444,43.71641602
NORTH PARK (YORK),-79.53260351,43.70670041
NORTH YORK CIVIC SOCCER FIELDS,-79.45199206,43.7754369
NORTH YORK ROSE GARDEN,-79.41350031,43.7694869
NORTHERN LINEAR PARK,-79.39415108,43.64136966
NORTHTOWN PARK,-79.41159406,43.77580853
NORTHUMBERLAND PLAYGROUND,-79.4263608,43.66279389
NORTHWOOD COMMUNITY CENTRE,-79.50030064,43.74570778
NORTHWOOD PARK,-79.4989324,43.74679815
NORWOOD PARK,-79.30375751,43.68231793
NOTTINGHAM DR ISLAND,-79.52399487,43.65604104
O'CONNOR VILLAGE PARKETTE,-79.30610901,43.71482812
O'SHEA WALKWAY,-79.35415368,43.78552208
OAK STREET PARK,-79.3581314,43.66216785
OAKCREST PARKETTE,-79.31146647,43.6835395
OAKDALE PARK,-79.51331366,43.74810941
OAKRIDGE COMMUNITY CENTRE,-79.28365528,43.6943988
OAKRIDGE PARK,-79.27878783,43.6924158
OAKRIDGE SENIORS BOCEE,-79.2868518,43.69000984
OLD BURNAMTHORPE RD CENTRE ISLAND,-79.57575701,43.64286107
OLD BURNHAMTHORPE ROAD PARKETTE,-79.58278142,43.64070836
OLD FOREST HILL PARKETTE,-79.41294776,43.6968301
OLD FORT YORK,-79.40333927,43.63904342
OLD MILL TENNIS COURTS,-79.49024196,43.65086328
OLD MILL TERRACE CENTRE ISLAND,-79.49811105,43.64904311
OLD ORCHARD PARK,-79.42190758,43.73072738
OLD SHEPPARD PARK,-79.33340631,43.7781867
OLD YONGE PARKETTE,-79.39939055,43.74508157
OLIVE PARK,-79.41504355,43.7793847
OLYMPIA PARK,-79.49008869,43.704153
OLYMPIC PARK,-79.38493585,43.64276687
ONTARIO HYDRO LANDS,-79.47803481,43.67465857
ONTARIO STREET PARKETTE,-79.36768875,43.6575797
ORCHARD PARK,-79.31399267,43.66888358
ORFORD PLACE CUL-DE-SAC,-79.56102066,43.72250101
ORIOLE PARK (NORTH YORK),-79.3510101,43.7814995
ORIOLE PARK (TORONTO),-79.40024121,43.69725432
ORMSKIRK PARK,-79.47550718,43.64084422
ORPINGTON CRES E CENTRE ISLAND,-79.58414664,43.73759367
ORPINGTON PARKETTE,-79.58752629,43.73656006
OSLER PLAYGROUND,-79.42224797,43.64604274
OSLER WALKWAY,-79.45730333,43.66521983
OTTER CREEK CENTRE,-79.40985008,43.7211955
OURLAND PARK,-79.50869839,43.61556028
OWEN PARK,-79.39085052,43.74929682
PALACE PIER PARK,-79.4736929,43.63228965
PANORAMA PARK,-79.57968984,43.74589044
PANTRY PARK,-79.30200181,43.66728071
PAPE AVENUE PLAYGROUND,-79.3388355,43.6679945
PAPERBIRCH WALKWAY,-79.34991708,43.73491088
PARK DRIVE RESERVATION LANDS,-79.37500131,43.67976477
PARK LAWN PARK,-79.49514383,43.63795508
PARKDALE PRESBYTERIAN CHURCH,-79.4343873,43.63997572
PARKVIEW GARDENS PARKETTE,-79.46961382,43.65336969
PARKVIEW PARK,-79.39376671,43.77488365
PARKWAY FOREST PARK,-79.34213217,43.7713207
PARLIAMENT SQUARE PARK,-79.36276942,43.65002324
PARMA PARK,-79.3022477,43.71791
PART OF DON VALLEY GOLF COURSE,-79.41092804,43.75287895
PAUL GARFINKEL PARKETTE,-79.42142387,43.64340324
PAUL KANE HOUSE,-79.38221101,43.66576794
PEAREN PARK,-79.49346282,43.68667266
PELHAM AVENUE PLAYGROUND,-79.4555641,43.66839781
PELLATT PARKETTE,-79.52967685,43.71283872
PELMO PARK,-79.51766196,43.71337617
PEMBERTON PARKETTE,-79.4094959,43.78177176
PENTLAND PLACE CUL-DE-SAC,-79.55641588,43.66518957
PERCY ST PLAYGROUND,-79.35764226,43.65510351
PERTH AVENUE PARKETTE,-79.4500016,43.65878789
PERTH SQUARE PARK,-79.45248204,43.66397765
PETER SECOR PARK,-79.18084357,43.76157165
PETER STREET BASIN PARK,-79.38975189,43.63849961
PHIN AVENUE PARKETTE,-79.33625769,43.67796169
PICASSO PARK,-79.1791328,43.80191622
PINE POINT PARK,-79.54359214,43.71636382
PINERY PARK,-79.22669052,43.80828619
PINETREE PARK,-79.23404083,43.79930266
PINEWAY PARK,-79.37570213,43.79572649
PINTO PARK,-79.33970138,43.79091282
PIPESTONE PLACE CUL-DE-SAC,-79.54815779,43.721049
PLAYTER GARDENS,-79.36064738,43.67619895
PLEASANTVIEW PARK,-79.33603537,43.78348766
PLOWSHARE PARK,-79.597316,43.75652107
PLUNKETT PARK,-79.5716026,43.76296325
POINT ROUGE TRAIL PARK,-79.2203898,43.82393723
POPLAR PARK,-79.18921401,43.75584506
POPLAR PLAINS PARKETTE,-79.40322985,43.68021933
PORT ROYAL PARK,-79.2876211,43.81780473
PORT UNION COMMUNITY RECREATION CENTRE,-79.14008041,43.77984242
PORT UNION VILLAGE COMMON,-79.13509903,43.77575829
PORT UNION WATERFRONT PARK,-79.13466697,43.77518508
PORTAGE GARDENS PARK,-79.50871255,43.69064778
POTTERY PLAYGROUND,-79.37850013,43.69951631
PRAIRIE DRIVE PARK,-79.28412158,43.69712244
PRICEFIELD ROAD PLAYGROUND,-79.38875851,43.68149537
PRIMROSE AVENUE PARKETTE,-79.44644254,43.67150005
PRIMULA PARKETTE,-79.57752193,43.76121314
PRINCE CHARLES PARK,-79.43572054,43.72266547
PRINCE EDWARD VIADUCT PARKETTE,-79.36747693,43.67410663
PRINCE OF WALES PARK,-79.49878611,43.59884971
PRINCESS ANNE PARK,-79.53974947,43.67327393
PRINCESS MARGARET PARK,-79.54321098,43.66658463
PRINCESS PARK,-79.41099213,43.76875487
PRINCESS STREET PARK,-79.36601654,43.64821065
PRINGDALE RAVINE,-79.24311325,43.74536352
PROGRESS AVENUE PARK,-79.246099,43.77693923
PUBLICLY ACCESSABLE OPEN SPACE,-79.36623222,43.67595694
QUEEN ST E PRESBYTERIAN CHURCH GROUNDS,-79.3398198,43.6609201
QUEEN'S GREENBELT,-79.48523866,43.71225444
QUEEN'S PARK,-79.39209677,43.66399091
QUEENS PARK,-79.49307081,43.61646235
QUEENS QUAY PLANTERS,-79.37769789,43.64082933
QUEENS QUAY WATERS EDGE,-79.39402961,43.63635565
QUEENSLAND PARK,-79.52230107,43.62606474
QUEENSWAY PARK,-79.50640697,43.62727084
R.V. BURGESS PARK,-79.34374682,43.70380588
RAINBOW PARK,-79.48359333,43.72031663
RAJAH PARK,-79.43680441,43.73143939
RALEIGH PARKETTE,-79.26294518,43.70585334
RAMBERT CRESCENT PARKETTE,-79.48028434,43.64553637
RAMSDEN PARK,-79.39302552,43.6764255
RANCHDALE PARK,-79.32301479,43.75118837
RANDY PADMORE PARK,-79.40084945,43.64981935
RANEE PARK,-79.45356243,43.72264135
RAVENSCREST PARK,-79.55312535,43.65878283
RAVINA GARDENS PARK,-79.47032689,43.65931637
RAYMORE PARK,-79.51421965,43.69396296
RAYMORE PARK/CANADIAN UKRAINIAN MEMORIAL,-79.51216898,43.69023451
REAN PARK,-79.38120586,43.76583624
REDBANK GREENBELT,-79.48342136,43.70279027
REDGRAVE PARK,-79.57144827,43.68275468
REDPATH AVENUE PARKETTE,-79.39439939,43.71237513
REES ST PARK,-79.38464237,43.63956271
REGENT PARK,-79.46927045,43.68181372
REGENT PARK NORTH,-79.35978129,43.66175085
REGENT PARK SOUTH,-79.35950445,43.65873708
REGENTS PARK,-79.29125453,43.70678488
REID MANOR PARK,-79.50514166,43.6372264
REMBERTO NAVIA SPORTS FIELD,-79.52478539,43.75919318
RENNIE PARK,-79.47218842,43.64258746
REXDALE PARK,-79.56569135,43.72304979
REXLINGTON PARK,-79.55935216,43.71657157
RICARDO PARKETTE,-79.49722911,43.71152339
RICHMOND PARK,-79.26343912,43.81248684
RICHVIEW PARK,-79.56156842,43.67717612
RIDGE PARK,-79.4925368,43.72115797
RIDGEWOOD PARKETTE,-79.42152192,43.69166297
RIPPLETON PARK,-79.36075864,43.73936556
RITA COX PARK,-79.4255777,43.64014269
RITCHIE AVENUE PARKETTE,-79.44899471,43.65386301
RIVERDALE PARK EAST,-79.35572065,43.66992639
RIVERDALE PARK WEST,-79.35968391,43.66644682
RIVERLEA PARK,-79.52396853,43.70005866
RIVERSIDE DRIVE PARKETTE,-79.47660914,43.63807296
ROBERT BATEMAN PARKETTE,-79.41476736,43.70146066
ROBERT HICKS PARK,-79.45332692,43.77238893
ROBERT LEEK PARK,-79.46700453,43.73790162
ROBERTSON DAVIES PARK,-79.3976391,43.67859902
ROCKFORD PARK,-79.45397918,43.78645565
RODING PARK,-79.49320448,43.72752943
RON WATSON PARK,-79.29605317,43.78600036
ROSA AND SPENCER CLARK PARKETTE,-79.20257581,43.7458889
ROSDALE ROAD PARKETTE,-79.3835378,43.67433764
ROSE VALLEY PARK,-79.50097834,43.67592382
ROSEBANK PARK,-79.23352822,43.79335583
ROSEDALE PARK,-79.37893391,43.68278805
ROSEDALE RAVINE LANDS,-79.37417076,43.67311569
ROSEMARY PARKETTE,-79.42058197,43.69571851
ROSEMOUNT GARDENS PARKETTE,-79.52759359,43.70678242
ROSENEATH PARK,-79.43450329,43.68210461
ROSETHORN PARK,-79.53912939,43.65845123
ROSETTA MCCLAIN GARDENS,-79.2553475,43.69661363
ROTARY PARK,-79.50687257,43.59477133
ROUGE NEIGHBOURHOOD PARK,-79.17942396,43.8022658
ROUGE PARK,-79.18200418,43.82877138
ROUGE PARK - FINCH MEANDER AREA,-79.19689724,43.82424594
ROUGE PARK - GLEN ROUGE CAMPGROUND,-79.1398514,43.8051458
ROUGE PARK - ROUGE BEACH PARK,-79.12520932,43.79560967
ROUGE PARK - WOODLANDS AREA,-79.19694001,43.84706167
ROUNDHOUSE PARK,-79.3853991,43.64108432
ROWATSON PARK,-79.20197983,43.74885172
ROWENA PARK,-79.31546138,43.75023306
ROWNTREE MILLS PARK,-79.57809054,43.75295698
ROXTON ROAD PARKETTE,-79.41957855,43.65069826
ROYAL CREST PARK,-79.60529566,43.75279991
ROYAL ROUGE TOT LOT,-79.14667488,43.80067477
ROYCROFT PARK,-79.40525482,43.68068506
ROYWOOD PARK,-79.32079888,43.76455464
RUDDINGTON PARK,-79.38924667,43.79229716
RUNNEYMEDE LANDS,-79.28258449,43.68897641
RUNNYMEDE PARK,-79.47855539,43.66829994
RUSTIC PARK,-79.50443452,43.71328995
RYERSON COMMUNITY PARK,-79.37932658,43.6585778
SACKVILLE PLAYGROUND,-79.36067129,43.65461555
SADDLETREE PARK,-79.37744208,43.80490931
SADLER PARKETTE,-79.26795208,43.70893457
SADRA PARK,-79.46216017,43.67564665
SALEM PARKETTE,-79.431292,43.66133931
SALLY BIRD PARK,-79.40663976,43.66288177
SAND BEACH ROAD PARKETTE,-79.49692311,43.60143407
SANDOVER PARK,-79.33411205,43.76080783
SANDOWN PARK,-79.25335395,43.71001069
SANDRA/ST CLAIR PARKETTE,-79.31491627,43.70496659
SANDY BRUCE PARK,-79.37073465,43.69767755
SANWOOD PARK,-79.31022814,43.81783841
SAULTER STREET PARKETTE,-79.34648183,43.65774792
SAUNDERS CRESCENT PARKETTE,-79.50357813,43.62785838
SAWLEY BANSTOCK GREENBELT,-79.38392495,43.78881573
SAYBROOK AVE BOULEVARD,-79.51291764,43.63794618
SCADDING COURT ROAD ALLOWANCE,-79.40506338,43.65175217
SCARBOROUGH BLUFFS PARK,-79.24181837,43.70380934
SCARBOROUGH HEIGHTS PARK,-79.25031138,43.69876225
SCARBOROUGH VILLAGE PARK,-79.21297674,43.74660906
SCARBOROUGH VILLAGE RECREATION CENTRE,-79.21665574,43.74089686
SCARDEN PARK,-79.30462312,43.77485842
SCARLETT HEIGHTS PARK,-79.5120183,43.68275289
SCARLETT MILLS PARK,-79.51062282,43.67577843
SCARLETT RD AND ST CLAIR ROAD ALLOWANCE,-79.49900812,43.66639059
SCOTIA PARKETTE,-79.27196904,43.69500252
SCULPTURE GARDEN,-79.37366452,43.64984501
SEASONS PARK,-79.23154903,43.83076634
SEATON PARK,-79.41057974,43.66591025
SECOR MEMORIAL PARK,-79.22301087,43.75455246
SEELEY GREENBELT,-79.49155741,43.74191612
SENATOR PETER BOSA PARKETTE,-79.44535926,43.69443108
SENECA HILL PARK,-79.35173494,43.79151335
SENECA VILLAGE PARK,-79.35151842,43.79393338
SENTINEL PARK,-79.498555,43.75520893
SERENA GUNDY PARK,-79.35574327,43.7184857
SERGEANT RYAN RUSSELL PARKETTE,-79.39811906,43.67747688
SEVEN OAKS PARK,-79.21058746,43.78825957
SEVILLE AVENUE PARKETTE,-79.56069552,43.63203864
SHALLMAR PARKETTE,-79.42380843,43.7038418
SHAWN 'BLU' ROSE PARK,-79.20971484,43.81208016
SHAWNEE PARK,-79.33835447,43.79705177
SHELDON LOOKOUT,-79.47222106,43.63068261
SHEPPARD EAST PARK,-79.39641353,43.76345175
SHEPTON WAY PARKETTE,-79.30567315,43.81622695
SHERBOURNE COMMON,-79.36495099,43.64489338
SHERWOOD PARK,-79.38667794,43.71677216
SHOREHAM PARK,-79.51791435,43.76926591
SILVER CREEK PARK,-79.5434071,43.6827097
SILVERHILL PARK,-79.55057978,43.63377718
SILVERSTONE PARK,-79.59208427,43.75221888
SILVERVIEW PARK,-79.41145572,43.78515467
SILVIA COLLELA PARK,-79.52149724,43.73874723
SIMCOE PARK,-79.38684726,43.64475027
SIR ADAM BECK PARK,-79.54755239,43.60212998
SIR CASIMIR GZOWSKI PARK,-79.46612552,43.63498787
SIR WILLIAM CAMPBELL HOUSE,-79.38727017,43.65097283
SIR WINSTON CHURCHILL PARK,-79.40886401,43.6828899
SISKEN PARK,-79.21855003,43.82386476
SIX POINTS PARK,-79.53594226,43.63963742
SIXTH STREET PARK,-79.50628833,43.60552718
SKEENS LANE PARKETTE,-79.52889074,43.5963115
SKYMARK PARK,-79.35587571,43.79459595
SMITHFIELD PARK,-79.59535263,43.74737663
SMITHWOOD PARK,-79.55070916,43.64089603
SMYTHE PARK,-79.49950439,43.67460357
SNIDER PARKETTE,-79.40096785,43.71653671
SNOWELLEN AVENUE PARKETTE,-79.55968853,43.62971573
SNOWHILL PARK,-79.26318244,43.78074605
SONYA'S PARK,-79.40201473,43.6559635
SORAUREN AVENUE PARK,-79.44328488,43.64875822
SOUTH HUMBER PARK,-79.48179897,43.63616657
SOUTH KINGSWAY PARKETTE,-79.47984368,43.64153279
SOUTH MARINE DRIVE PARK,-79.20158682,43.73748587
SOUTHERN LINEAR PARK,-79.39037859,43.63951581
SOUTHWELL PARK,-79.3557671,43.74719283
SPADINA PARK,-79.40842259,43.67815462
SPADINA ROAD PARK,-79.41035769,43.68154571
SPENCER COWAN PARKETTE,-79.43071057,43.63638336
SPENVALLEY PARK,-79.50630068,43.74440222
SPINNEY GREENBELT,-79.33876839,43.75727613
SPRING GARDEN PARK,-79.51393226,43.64158449
SPRING GARDEN PARKETTE,-79.40605966,43.76504123
SPRINGHURST PARKETTE,-79.43273988,43.63364681
ST. ALBAN'S SQUARE,-79.41052632,43.66861167
ST. ANDREW'S PLAYGROUND,-79.39900271,43.64641781
ST. ANDREWS PARK (NORTH YORK),-79.38969031,43.75318314
ST. ANDREWS PARK (SCARBOROUGH),-79.25583523,43.76694444
ST. CLAIR GARDENS,-79.45670921,43.67522385
ST. CLAIR RAVINE,-79.27538655,43.71437631
ST. CLEMENTS - YONGE PARKETTE,-79.40018094,43.71315064
ST. HILDA'S PARKETTE,-79.44989742,43.69548534
ST. JAMES PARK,-79.37297275,43.6509276
ST. JAMES TOWN WEST PARK,-79.37532618,43.66992829
ST. LUCIE PARK,-79.54282519,43.74297799
ST. MARGARETS PARKETTE,-79.19260901,43.76749422
ST. MARY STREET PARKETTE,-79.38749634,43.66784837
ST. MICHAEL AND ALL ANGELS CHURCH,-79.42286341,43.6818299
ST. PATRICKS SQUARE,-79.39065644,43.65070156
ST. PHILLIPS ROAD PARKETTE,-79.53469354,43.70007789
ST. SIMON'S CHURCH GROUNDS,-79.37374759,43.67158596
ST. STEVENS COURT PARKETTE,-79.52004791,43.66407353
STADIUM ROAD PARK,-79.40044113,43.63359391
STAFFORD PARK,-79.43899111,43.77152879
STAINES PARKETTE,-79.22229054,43.82627952
STAN WADLOW PARK,-79.3140568,43.69837576
STANLEY AVENUE PARK,-79.49383073,43.61537725
STANLEY G. GRIZZLE PARK,-79.30275096,43.68885386
STANLEY PARK (NORTH YORK),-79.51540965,43.74191128
STANLEY PARK (TORONTO),-79.40926376,43.64235743
STARRY PARK,-79.22711816,43.83500148
STEPHEN LEACOCK PARK,-79.30248892,43.78722509
STEPHENSON PARK,-79.30363496,43.68599204
STEWART A. MCGREGOR PARKETTE,-79.41031978,43.74022352
STONEHOUSE PARK,-79.56495989,43.68013185
STRATFORD PARK,-79.37979434,43.72163684
STRATHBURN PARK,-79.53279451,43.72214945
STUART GREENBELT,-79.41523556,43.75385601
SUBWAY SURPLUS LANDS,-79.34933093,43.67888521
SUGAR BEACH PARK,-79.36738103,43.64333454
SULTAN POOL DRIVE WALKWAY,-79.59213021,43.73701562
SUMACH - SHUTER PARKETTE,-79.35875157,43.65833577
SUMMERLEA PARK,-79.54855729,43.73062618
SUNFIELD PARK,-79.49205892,43.74330913
SUNNYBROOK PARK,-79.36036509,43.7222536
SUNNYBROOK PARKETTE,-79.48245309,43.64519428
SUNNYDALE ACRES PARK,-79.57852858,43.72410518
SUNNYDENE PARK,-79.37980606,43.71814157
SUNNYLEA PARK,-79.50163422,43.64156568
SUNNYSIDE PARK,-79.45609997,43.63753699
SUPERIOR PARK,-79.48666445,43.61453234
SUSAN TIBALDI PARKETTE,-79.43942564,43.65960478
SUYDAM PARK,-79.41436482,43.68992534
SWANSEA COMMUNITY RECREATION CENTRE,-79.47570721,43.64368534
SWEENEY PARK,-79.31601496,43.7362219
SYLVAN PARK/GATES GULLY,-79.21333987,43.73022249
SYMES/VIELLA PARKETTE,-79.47838663,43.67146683
SYMINGTON AVENUE PLAYGROUND,-79.45228894,43.66671469
TABOR HILL PARK,-79.23494901,43.75960404
TADDLE CREEK PARK,-79.39875102,43.66994065
TALARA PARK,-79.3766223,43.76608175
TALBOT PARK,-79.37375661,43.71061208
TALL PINES PARK,-79.15129067,43.79856131
TALWOOD PARK,-79.35566387,43.74006943
TAM HEATHER  COUNTRY CLUB,-79.19855335,43.79125509
TAMARISK PARK,-79.598399,43.73346475
TANIS CRESCENT WOODLOT,-79.16345831,43.7864168
TAPSCOTT WOODLOT,-79.227532,43.80640234
TAYLOR CREEK PARK,-79.31053323,43.69987863
TELFER PARK,-79.2263438,43.80755007
TERRAVIEW PARK,-79.31158738,43.76628172
TERRY FOX PARK,-79.3200171,43.81444458
THACKERAY PARK,-79.58530205,43.76136157
THE ELMS PARK,-79.5541484,43.71963448
THE GORE,-79.407507,43.63583539
THE MISSION GROUND PARKETTE,-79.38444546,43.69826189
THE TOLLKEEPER'S PARK,-79.41676865,43.67699052
THE TORONTO INUKSHUK PARK,-79.40947919,43.63234399
THIRTY EIGHTH STREET PARK,-79.53738637,43.58820731
THISTLETOWN PARK,-79.56815204,43.73632149
THOMPSON STREET PARKETTE,-79.35062048,43.65930835
THOMSON MEMORIAL PARK,-79.25337406,43.75758727
THOROGOOD GARDENS,-79.34957843,43.66336544
THREE VALLEYS PARK,-79.3394477,43.75060595
TICHESTER PARK,-79.41787169,43.6854204
TILLPLAIN PARK,-79.46166297,43.75620621
TIMBERBANK PARK,-79.3084472,43.79385123
TIVERTON AVENUE PARKETTE,-79.34513482,43.66490079
TODMORDEN MILLS,-79.35937041,43.68405643
TOM RILEY PARK,-79.52178196,43.64846564
TOMMY THOMPSON PARK,-79.32928746,43.63302118
TOPCLIFF PARK,-79.50902724,43.75575281
TOPHAM PARK,-79.30652048,43.71003113
TORONTO ARCHIVES,-79.40724185,43.67664745
TORONTO GENERAL HOSPITAL GROUNDS,-79.38721367,43.6589931
TORONTO ISLAND PARK,-79.37696532,43.62139057
TORONTO MUSIC GARDEN,-79.39391662,43.63700793
TORONTO TRACK AND FIELD CENTRE,-79.50747908,43.77723477
TORONTO'S WATERFRONT PARK,-79.38853931,43.63762474
TOTTENHAM PARKETTE,-79.35424632,43.7309368
TOTTS TOT LOT,-79.23422732,43.71326836
TOURAINE PARKETTE,-79.4396772,43.73391909
TOURNAMENT PARK,-79.39970087,43.75154283
TOWN HALL SQUARE,-79.38852681,43.67220975
TRACE MANES PARK,-79.36745275,43.70557879
TRAYMORE PARK,-79.48860628,43.6483938
TRCA LANDS,-79.19343121,43.83265768
TRETHEWEY PARK,-79.48797239,43.69648028
TREVERTON PARK,-79.2682164,43.73620963
TRIMBEE PARK,-79.50551672,43.69916221
TRINITY BELLWOODS PARK,-79.41430689,43.64780208
TRINITY SQUARE,-79.38187317,43.65452457
TRIPLE CROWN PARKETTE,-79.60050573,43.72538603
TRUDELLE PARK,-79.24473709,43.74153911
TRUDELLE STREET PARK,-79.24207867,43.73949345
TRUE DAVIDSON PARK,-79.33021463,43.69212407
TRUMPETER PARK,-79.18421427,43.80728385
TURNBERRY NORTH PARK,-79.46688011,43.67926323
TURNBERRY SOUTH PARK,-79.46584837,43.67696758
TURPIN AVENUE PARK,-79.55527338,43.7231176
TWELFTH STREET PARKETTE,-79.50857758,43.59419714
TWENTY EIGHTH STREET PARK,-79.52515095,43.59014886
TWENTY FIFTH STREET PARKETTE,-79.52101403,43.5904767
TWENTY THIRD STREET PARKETTE,-79.51908894,43.59084136
UNDERHILL PARK,-79.32781886,43.74937739
UNION STATION PARKETTE,-79.38074895,43.6454294
UNNAMED,-79.4870444,43.70798987
UPPER JUNCTION,-79.46904896,43.6746204
UPPER ROUGE TRAIL PARK,-79.18553233,43.81096224
UPWOOD GREENBELT,-79.49919142,43.70606619
URBAN COURT CUL-DE-SAC,-79.55659397,43.72283595
VALECREST PARK,-79.52044407,43.67255806
VALLEYFIELD PARK,-79.5334414,43.69472043
VAN HORNE PARK,-79.33741164,43.78688015
VARNA PARK,-79.4461297,43.72352141
VERMONT SQUARE,-79.415391,43.67083377
VEROBEACH PARKETTE,-79.54395375,43.73507778
VESTA PARKETTE,-79.41663901,43.69290417
VICTORIA MEMORIAL PARK,-79.40025448,43.64268443
VICTORIA PARK/EGLINTON PARKETTE,-79.30160774,43.72429673
VICTORIA VILLAGE ARENA,-79.3160437,43.72314442
VIEWMOUNT PARK,-79.43746264,43.70703729
VILLAGE OF YORKVILLE PARK,-79.39148263,43.67005051
VILLAWAYS PARK,-79.36698342,43.77558835
VIMY RIDGE PARKETTE,-79.49041611,43.61046168
VINE AVENUE PLAYGROUND,-79.47048614,43.66699408
VOYAGER COURT NORTH CUL-DE-SAC,-79.5883024,43.67872044
VOYAGER COURT SOUTH CUL-DE-SAC,-79.58740558,43.67667006
VRADENBURG PARK,-79.31019905,43.77485383
VYNER GREENBELT,-79.37172373,43.76106068
W.E.S. DRAINAGE CORRIDOR,-79.22899306,43.82779177
WADSWORTH PARK,-79.45797561,43.67234894
WALLACE C. SWANEK PARK,-79.52250463,43.70903315
WALLACE/EMERSON PARK,-79.44051292,43.66678881
WALLER AVENUE RAVINE LANDS,-79.47973546,43.64420384
WALMER ROAD PARKETTE,-79.40875059,43.67629553
WALTER SAUNDERS MEMORIAL PARK,-79.44778085,43.69974811
WALTHAM DR CENTRE ISLAND,-79.57118812,43.74044005
WANITA PARK,-79.15446849,43.77750842
WANLESS PARK,-79.39206057,43.72894079
WARDEN HILLTOP COMMUNITY CENTRE,-79.28027355,43.7149797
WARDEN PARK,-79.31833667,43.80486396
WARDEN WOODS,-79.28215852,43.70455739
WARNER PARK,-79.30619796,43.72452965
WARRENDER PARK,-79.55452326,43.67499748
WATER'S EDGE PROMENADE,-79.36633767,43.6433603
WAYNE PARKETTE,-79.29624351,43.73905678
WEDGEWOOD PARK (ETOBICOKE),-79.54752076,43.64447205
WEDGEWOOD PARK (NORTH YORK),-79.40631463,43.79051992
WELLESLEY COMMUNITY CENTRE PARK,-79.37444367,43.66777714
WELLESLEY MAGILL PARK,-79.37588038,43.6674895
WELLESLEY PARK,-79.36220504,43.66961069
WELLESWORTH PARK,-79.57430625,43.65662296
WELLS HILL PARK,-79.41639693,43.6829044
WEMBLEY PARKETTE,-79.43134558,43.7008528
WENDERLY PARK,-79.44650308,43.71169151
WES DRAINAGE CORRIDOR,-79.57972189,43.71958757
WEST ACRES  SENIOR CENTRE,-79.57094006,43.72562634
WEST BIRKDALE PARK,-79.27233195,43.76582226
WEST DEANE PARK,-79.56349772,43.6640077
WEST HILL PARK,-79.19560676,43.77026047
WEST HUMBER PARKLAND,-79.56124467,43.73415168
WEST LODGE PARK,-79.43799261,43.64611208
WEST ROUGE PARK,-79.1254669,43.79159881
WESTGROVE PARK,-79.56766451,43.68182939
WESTLAKE PARK,-79.48704207,43.6815503
WESTMORELAND AVENUE PARKETTE,-79.43032452,43.66156784
WESTMOUNT PARK,-79.518813,43.68731425
WESTON LIONS PARK,-79.51754231,43.69795229
WESTON VILLAGE PARK,-79.53014228,43.71140137
WESTON VILLAGE PARKETTE,-79.52781463,43.70967393
WESTON/ST PHILLIPS PARKETTE,-79.5320166,43.70576168
WESTROSE AVE,-79.51905343,43.65007788
WESTVIEW GREENBELT,-79.48792913,43.70125226
WESTWAY PARK,-79.54152505,43.68777786
WESTWOOD PARK,-79.35238612,43.68669411
WEXFORD CEMETARY,-79.31012233,43.74152296
WEXFORD HYDRO,-79.29501653,43.7329077
WEXFORD PARK,-79.29675377,43.73411438
WHITE HAVEN PARK,-79.24976714,43.78647756
WHITEBIRCH ROAD ISLAND,-79.26855189,43.68504134
WHITEHALL PARKETTE,-79.3833243,43.68433844
WHITFIELD PARKETTE,-79.571612,43.75901062
WHITLAM WAREHOUSE,-79.52273944,43.6028363
WHITNEY PARK,-79.3731225,43.68369504
WICKSON TRAIL PARK,-79.2150548,43.80469051
WIDDICOMBE HILL PARK,-79.54953574,43.67915558
WIGMORE PARK,-79.31339372,43.73052133
WILDWOOD CRESCENT PLAYGROUND,-79.31315944,43.68105626
WILKET CREEK PARK,-79.35310697,43.72652727
WILLARD GARDENS PARKETTE,-79.48119209,43.64782896
WILLESDEN PARK,-79.36280256,43.7941905
WILLIAMSON PARK RAVINE,-79.31732876,43.67791857
WILLOWDALE CEMETERY,-79.41374163,43.77431983
WILLOWDALE LAWN BOWLING CLUB,-79.41541853,43.76532125
WILLOWDALE PARK,-79.40740607,43.76652896
WILLOWFIELD GARDENS PARK,-79.30904947,43.76453714
WILLOWRIDGE PARK,-79.57242988,43.67542522
WILSON HEIGHTS PARK,-79.45419955,43.74591085
WIMBLETON ROAD NORTH PARKETTE,-79.52907957,43.66615175
WIMBLETON ROAD SOUTH PARKETTE,-79.52418344,43.66076199
WINCHESTER PARK,-79.37201036,43.66579306
WINCHESTER SQUARE,-79.37127182,43.66428419
WINCOTT PARK,-79.55044725,43.69222598
WINDERMERE AVENUE PARKETTE,-79.47439469,43.64095055
WINDFIELDS PARK,-79.37633868,43.74245243
WINDWOOD PARK,-79.60594838,43.73210086
WINSLOW/DALESFORD PARKETTE,-79.49809998,43.62504176
WINSTON CHURCHILLROAD ISLAND,-79.27966411,43.68539361
WINTERBOURNE COURT CUL-DE-SAC,-79.54585319,43.6776671
WISHING WELL PARK,-79.31662362,43.76987705
WISHING WELL WOODS,-79.3163028,43.77580341
WITHROW PARK,-79.3469363,43.67444067
WOBURN AVENUE PLAYGROUND,-79.40608305,43.72744278
WOBURN PARK (NORTH YORK),-79.42741058,43.72280195
WOBURN PARK (SCARBOROUGH),-79.22765921,43.78149401
